"Geographic Area","County Name","Gender","Age","Year and Quarter","Time Period Dates","Year","Drug Screened Admissions ","Average TCU Drug Screen Score","New Admissions with Opioid Use","Percent of New Admissions with Opioid Use","Admissions with Diagnosed Substance Abuse Problem","Percent of Admissions with Diagnosed Substance Abuse Problem","Admissions with Opioid use in past 12 months","Percent of Admissions with Opioid use in past 12 months","State FIPS","County FIPS","Latitude","Longitude","Georeferenced Latitude &Longitude"
"County","Indiana","Male","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","4","6.3","2","50.0","4","100.0","1","25.0","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Franklin","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","160","4.5","41","25.6","119","74.4","54","33.8","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"County","Berks","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","334","3.4","62","18.6","199","59.6","81","24.3","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","Columbia","All","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","9","5.8","5","55.0","7","77.0","4","44.0","42","037","41.04912086","-76.41001892","POINT (-76.41001892 41.04912086)"
"State","Commonwealth","Male","0 to 11 years","2017 Q3","7/1/2017-9/30/2017","2017","0","0.0","0","0.0","0","0.0","0","0.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Butler","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","16","6.6","10","62.0","16","100.0","6","37.0","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"County","Potter","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","3","3.3","0","0.0","2","66.7","0","0.0","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Perry","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","11","5.6","5","45.0","9","81.0","3","27.0","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Allegheny","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","3","6.0","2","66.0","2","66.0","1","33.0","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Carbon","Female","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","3","8.0","0","0.0","3","100.0","3","100.0","42","025","40.91936701","-75.7110672","POINT (-75.7110672 40.91936701)"
"County","Wyoming","All","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","8","8.0","7","87.0","8","100.0","2","25.0","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Blair","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","15","7.7","11","73.3","14","93.3","12","80.0","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"County","Columbia","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","7","2.9","0","0.0","4","57.1","1","14.3","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Schuylkill","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","30","5.4","12","40.0","24","80.0","6","20.0","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Bucks","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","32","5.7","16","50.0","24","75.0","16","50.0","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Armstrong","Male","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","6","6.3","4","66.7","6","100.0","5","83.3","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Sullivan","Male","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","0","0.0","0","0.0","0","0.0","0","0.0","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"State","Commonwealth","All","35 to 39 years","2016 Q1","1/1/2016-3/31/2016","2016","356","4.4","111","31.2","264","74.2","128","36.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Male","25 to 29 years","2021 Q2","4/1/2021-6/30/2021","2021","224","5.6","116","51.0","177","79.0","89","39.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lackawanna","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","295","4.6","83","28.1","218","73.9","101","34.2","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"State","Commonwealth","All","50 to 55 years","2016 Annual","1/1/2016-12/31/2016","2016","602","4.1","92","15.3","390","64.8","138","22.9","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Butler","All","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","14","4.4","4","28.6","9","64.3","5","35.7","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"County","Bedford","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","1","7.0","1","100.0","1","100.0","1","100.0","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"County","Dauphin","Female","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","20","5.9","4","20.0","18","90.0","8","40.0","42","043","40.41974636","-76.77960205","POINT (-76.77960205 40.41974636)"
"State","Commonwealth","Female","40 to 44 years","2018 Q2","4/1/2018-6/30/2018","2018","31","5.5","12","38.7","25","80.6","16","51.6","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Female","12 to 19 years","2018 Q4","10/1/2018-12/31/2018","2018","2","3.5","0","0.0","1","50.0","2","100.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Allegheny","All","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","140","3.5","20","14.3","85","60.7","21","15.0","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Mifflin","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","1","5.0","1","100.0","1","100.0","1","100.0","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Carbon","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","2","6.0","1","50.0","2","100.0","1","50.0","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"County","Susquehanna","Female","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Bedford","Male","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","6","6.8","2","33.0","6","100.0","3","50.0","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"County","Union","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","9","5.7","3","33.3","8","88.9","3","33.3","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Clarion","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","3","3.3","1","33.0","2","66.0","1","33.0","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"County","Schuylkill","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","48","5.7","7","14.6","43","89.6","15","31.3","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"State","Commonwealth","All","50 to 55 years","Annual","1/1/2021-12/31/2021","2021","431","5.7","246","57.0","348","80.0","139","32.0","42","000","39.346129)","-75.16775513",
"County","Fulton","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","2","8.0","2","100.0","2","100.0","2","100.0","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","Lawrence","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","11","5.3","7","63.0","9","81.0","3","27.0","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Clarion","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","7","5.9","3","42.9","7","100.0","5","71.4","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"County","Cambria","All","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","32","5.1","10","31.3","27","84.4","12","37.5","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Chester","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","5","5.8","0","0.0","5","100.0","2","40.0","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"County","Pike","Female","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","1","7.0","1","100.0","1","100.0","1","100.0","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"County","McKean","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","1","8.0","0","0.0","1","100.0","1","100.0","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Tioga","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","9","5.2","4","44.4","7","77.8","5","55.6","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Armstrong","All","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","6","7.0","4","66.7","6","100.0","6","100.0","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Erie","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","41","5.0","11","26.8","34","82.9","14","34.1","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Crawford","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","23","6.6","13","56.5","20","87.0","16","69.6","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"State","Commonwealth","Male","45 to 49 years","2020 Q4","10/1/2020-12/31/2020","2020","69","5.4","37","53.0","50","72.0","17","24.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Potter","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","3","4.7","1","33.3","3","100.0","2","66.7","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Cumberland","All","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","29","4.6","8","27.6","20","69.0","9","31.0","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Chester","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","22","5.3","10","45.0","17","77.0","6","27.0","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"County","Lycoming","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","9","6.2","3","33.3","8","88.9","3","33.3","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","York","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","5","5.4","1","20.0","4","80.0","2","40.0","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"County","Lancaster","All","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","470","4.7","136","28.9","356","75.7","174","37.0","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Butler","All","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","64","4.6","19","29.7","45","70.3","24","37.5","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"County","Bradford","Male","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","20","5.1","2","10.0","15","75.0","4","20.0","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Northampton","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","56","4.9","14","25.0","42","75.0","19","33.9","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"County","Bedford","All","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","8","4.4","3","37.5","6","75.0","2","25.0","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"County","Bradford","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","11","5.2","5","45.0","7","63.0","6","54.0","42","015","41.79117814","-76.51825714","POINT (-76.51825714 41.79117814)"
"County","Venango","All","All (0 to 99 years)","2022 Q2","4/1/2022-6/30/2022","2022","11","6.3","6","54.0","9","81.0","6","54.0","42","121","41.40341259","-79.76286316","POINT (-79.76286316 41.40341259)"
"County","Sullivan","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","2","7.5","1","50.0","2","100.0","1","50.0","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"State","Commonwealth","All","56 to 99 years","2021 Q4","10/1/2021-12/31/2021","2021","132","4.8","66","50.0","93","70.0","34","25.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Male","20 to 24 years","2018 Q3","7/1/2018-9/30/2018","2018","317","4.1","62","19.6","226","71.3","79","24.9","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","All","20 to 24 years","2018 Q3","7/1/2018-9/30/2018","2018","355","4.4","81","22.8","262","73.8","98","27.6","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Erie","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","44","3.2","8","18.2","24","54.5","11","25.0","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Northumberland","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","1","0.0","1","100.0","0","0.0","0","0.0","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"State","Commonwealth","Male","20 to 24 years","2019 Q4","10/1/2019-12/31/2019","2019","261","4.2","44","16.9","204","78.2","69","26.4","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Potter","Female","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","0","0.0","0","0.0","0","0.0","0","0.0","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Montour","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","8","5.3","2","25.0","7","87.0","0","0.0","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"County","Snyder","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","13","6.8","12","92.0","13","100.0","8","61.0","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Armstrong","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","17","4.8","0","0.0","13","76.5","1","5.9","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Tioga","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","0","0.0","0","0.0","0","0.0","0","0.0","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"State","Commonwealth","Male","30 to 34 years","2019 Q1","1/1/2019-3/31/2019","2019","333","5.0","106","31.8","260","78.1","117","35.1","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Erie","Male","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","37","4.4","20","54.0","28","75.0","14","37.0","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Centre","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","67","3.5","9","13.4","39","58.2","14","20.9","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Bucks","All","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","114","4.7","42","36.8","86","75.4","49","43.0","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Montour","Female","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","1","2.0","0","0.0","0","0.0","0","0.0","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"County","Bucks","Male","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","66","5.0","24","36.4","51","77.3","29","43.9","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"State","Commonwealth","All","0 to 11 years","2020 Q1","1/1/2020-3/31/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Snyder","Female","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","2","8.0","2","100.0","2","100.0","2","100.0","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"State","Commonwealth","Female","50 to 55 years","2019 Q2","4/1/2019-9/30/2019","2019","14","3.9","0","0.0","8","57.1","1","7.1","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Susquehanna","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","0","0.0","0","0.0","0","0.0","0","0.0","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Montgomery","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","101","3.8","21","20.8","67","66.3","31","30.7","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"County","Mifflin","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","3","6.0","1","33.3","2","66.7","1","33.3","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Union","All","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","9","5.9","4","44.0","7","77.0","2","22.0","42","119","40.96473131","-77.06415558","POINT (-77.06415558 40.96473131)"
"County","Indiana","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","0","0.0","0","0.0","0","0.0","0","0.0","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Bedford","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","5","3.6","2","40.0","3","60.0","1","20.0","42","009","40.00737536","-78.49116516","POINT (-78.49116516 40.00737536)"
"State","Commonwealth","Male","50 to 55 years","2018 Q2","4/1/2018-6/30/2018","2018","118","4.4","18","15.3","85","72.0","28","23.7","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Wyoming","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","9","4.8","2","22.2","7","77.8","2","22.2","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Luzerne","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","2","9.0","2","100.0","2","100.0","2","100.0","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
